SubscriberID,EventType,Timestamp,Location,DeviceID,FraudType
SUB-924928,Deactivation,2023-06-27 05:52:16,Loc-157,DEV-3949,SIM Swap
SUB-482114,ServiceChange,2023-07-25 11:39:09,Loc-202,DEV-5769,SIM Swap
SUB-332802,Recharge,2023-05-04 10:34:41,Loc-130,DEV-2293,None
SUB-488006,Deactivation,2023-12-17 13:12:38,Loc-164,DEV-2301,None
SUB-219330,Recharge,2023-07-18 12:19:53,Loc-409,DEV-7051,SIM Swap
SUB-564435,Deactivation,2023-12-06 22:13:20,Loc-193,DEV-4586,SIM Swap
SUB-160331,Activation,2023-10-09 03:13:54,Loc-814,DEV-2074,SIM Swap
SUB-388601,SIMSwap,2023-03-16 00:07:47,Loc-194,DEV-8389,SIM Swap
SUB-535004,Activation,2023-11-08 10:20:23,Loc-611,DEV-4821,None
SUB-293866,Activation,2023-10-02 01:04:18,Loc-817,DEV-8295,None
SUB-575156,Deactivation,2023-04-02 16:07:47,Loc-953,DEV-8881,None
SUB-187479,Activation,2023-02-07 22:41:30,Loc-776,DEV-5741,None
SUB-533828,Deactivation,2023-01-30 19:21:14,Loc-946,DEV-3589,None
SUB-861239,Recharge,2023-01-07 00:56:28,Loc-100,DEV-7814,None
SUB-318854,SIMSwap,2023-05-29 01:40:31,Loc-442,DEV-5422,SIM Swap
SUB-522429,Activation,2023-03-08 10:29:44,Loc-765,DEV-6129,None
SUB-384002,Deactivation,2023-05-13 13:59:57,Loc-655,DEV-1678,SIM Swap
SUB-968924,ServiceChange,2023-02-02 09:54:26,Loc-165,DEV-1506,None
SUB-417543,Recharge,2023-01-21 10:11:22,Loc-184,DEV-6174,None
SUB-173455,Activation,2023-08-11 05:03:13,Loc-435,DEV-7659,None
SUB-970872,Deactivation,2023-07-07 03:48:39,Loc-515,DEV-4121,SIM Swap
SUB-935391,ServiceChange,2023-07-08 06:03:27,Loc-721,DEV-8160,SIM Swap
SUB-152098,Recharge,2023-04-10 16:19:25,Loc-614,DEV-6444,SIM Swap
SUB-256939,Recharge,2023-07-03 09:10:38,Loc-458,DEV-1134,SIM Swap
SUB-277357,Deactivation,2023-05-01 05:49:25,Loc-510,DEV-5275,None
SUB-505578,SIMSwap,2023-12-07 11:41:28,Loc-369,DEV-9195,SIM Swap
SUB-893637,Activation,2023-10-31 01:29:09,Loc-846,DEV-9061,SIM Swap
SUB-994156,Recharge,2023-12-08 16:25:23,Loc-208,DEV-9490,None
SUB-622864,ServiceChange,2023-02-12 11:24:14,Loc-912,DEV-2897,SIM Swap
SUB-689044,SIMSwap,2023-11-18 07:20:33,Loc-907,DEV-2591,SIM Swap
SUB-158213,Recharge,2023-08-05 01:27:04,Loc-121,DEV-2239,SIM Swap
SUB-803766,Recharge,2023-05-18 12:38:47,Loc-601,DEV-1688,None
SUB-520996,ServiceChange,2023-10-14 14:48:57,Loc-661,DEV-7249,SIM Swap
SUB-148903,Recharge,2023-04-16 04:20:05,Loc-851,DEV-5746,None
SUB-413522,Recharge,2023-10-17 22:48:35,Loc-240,DEV-5269,None
SUB-885089,ServiceChange,2023-07-11 17:28:45,Loc-909,DEV-1307,None
SUB-833979,Recharge,2023-11-26 08:23:23,Loc-144,DEV-2061,SIM Swap
SUB-958929,Activation,2023-03-30 06:52:30,Loc-548,DEV-9385,SIM Swap
SUB-908355,Deactivation,2023-06-09 12:04:01,Loc-622,DEV-5129,SIM Swap
SUB-145089,Recharge,2023-02-25 12:39:57,Loc-360,DEV-2028,SIM Swap
SUB-860866,SIMSwap,2023-09-16 08:53:40,Loc-617,DEV-2907,SIM Swap
SUB-257147,Activation,2023-06-22 22:21:30,Loc-491,DEV-9830,None
SUB-560470,Activation,2023-01-18 02:57:38,Loc-539,DEV-9763,None
SUB-377535,Deactivation,2023-06-15 10:00:32,Loc-468,DEV-8739,None
SUB-804321,Deactivation,2023-08-20 10:49:41,Loc-866,DEV-8659,SIM Swap
SUB-531086,Activation,2023-09-23 07:36:36,Loc-148,DEV-6126,SIM Swap
SUB-227400,ServiceChange,2023-11-01 06:04:46,Loc-185,DEV-6282,None
SUB-130719,ServiceChange,2023-06-17 22:26:33,Loc-114,DEV-2316,SIM Swap
SUB-464761,Activation,2023-10-03 21:01:25,Loc-860,DEV-9796,None
SUB-105708,ServiceChange,2023-12-21 09:57:03,Loc-584,DEV-5102,None
SUB-631527,Recharge,2023-05-23 19:25:43,Loc-471,DEV-8480,SIM Swap
SUB-207632,SIMSwap,2023-08-31 18:39:11,Loc-538,DEV-8916,SIM Swap
SUB-937966,Activation,2023-06-18 08:13:13,Loc-538,DEV-8997,None
SUB-821482,Activation,2023-08-23 14:44:02,Loc-843,DEV-3610,None
SUB-680107,Deactivation,2023-04-27 06:32:38,Loc-700,DEV-2922,SIM Swap
SUB-315274,Activation,2023-09-04 15:28:29,Loc-706,DEV-3474,None
SUB-479983,Deactivation,2023-06-25 17:22:24,Loc-280,DEV-6956,SIM Swap
SUB-660711,Deactivation,2023-03-18 05:27:11,Loc-532,DEV-8599,SIM Swap
SUB-923284,Activation,2023-12-14 16:52:05,Loc-636,DEV-2675,None
SUB-820344,Activation,2023-05-15 02:21:34,Loc-707,DEV-5384,SIM Swap
SUB-821497,ServiceChange,2023-09-01 21:51:03,Loc-999,DEV-7407,None
SUB-195005,Deactivation,2023-09-18 15:47:09,Loc-892,DEV-3706,SIM Swap
SUB-892033,ServiceChange,2023-11-06 18:08:44,Loc-232,DEV-1996,None
SUB-535097,Activation,2023-10-16 13:09:05,Loc-114,DEV-9842,None
SUB-255946,Recharge,2023-07-10 15:25:07,Loc-943,DEV-1630,None
SUB-991187,ServiceChange,2023-12-06 19:32:27,Loc-764,DEV-3759,None
SUB-870938,ServiceChange,2023-10-06 22:45:37,Loc-346,DEV-8498,None
SUB-337486,Recharge,2023-12-27 00:59:37,Loc-445,DEV-6762,None
SUB-433488,Activation,2023-06-02 00:20:44,Loc-548,DEV-7206,None
